Location,Bedroom,Total-Sqft,Bathroom,Price,Condition
Lakeway,2,650,2,150000.00,good
Lakewood Village,2,700,2,100000.00,good
Lamesa,2,800,2,150000.00,good
Lampasas,2,800,2,140000.00,good
Lancaster,2,800,2,130000.00,good
Laredo,2,800,2,170000.00,good
Latexo,2,800,2,190000.00,good
Lavon,2,700,2,153200.00,good
League City,2,800,2,110500.00,good
Leakey,2,650,2,183200.00,good
Leander,2,700,2,156100.00,good
Leary,2,800,2,106000.00,good
Leon Valley,2,650,2,197200.00,good
Leona,2,700,2,197200.00,good
Leonard,2,800,2,75200.00,good
Leroy,2,800,2,170000.00,good
Levelland,2,800,2,199000.00,good
Lewisville,2,800,2,150000.00,good
Liberty,2,650,2,150000.00,good
Liberty Hill,2,700,2,200000.00,good
Lindale,2,800,2,250000.00,good
Linden,2,800,2,300000.00,good
Lindsay,2,800,2,200000.00,good
Lipan,2,650,2,100000.00,good
Little Elm,2,700,2,250000.00,Normal
Little River-Academy,2,800,2,300000.00,Normal
Littlefield,2,800,2,300000.00,old
Live Oak,2,800,2,100000.00,good
Liverpool,2,800,2,100000.00,good
Llano,2,650,2,200000.00,old
Lockhart,2,700,2,200000.00,Normal
Log Cabin,2,650,2,250000.00,Normal
Lometa,2,700,2,250000.00,good
Lone Oak,2,800,2,150000.00,good
Lone Star,2,800,2,150000.00,good
Longview,2,800,2,200000.00,good
Lorena,2,650,2,150000.00,good
Lorenzo,2,700,2,150000.00,good
Los Fresnos,2,800,2,150000.00,good
Los Ybanez,2,800,2,150000.00,good
Lott,2,800,2,200000.00,good
Lovelady,2,800,2,100000.00,good
Lowry Crossing,2,800,2,150000.00,good
Lubbock,2,800,2,100000.00,good
Lucas,2,800,2,150000.00,good
Lueders,2,650,2,62560.00,good
Lufkin,2,700,2,150000.00,good
Luling,2,650,2,237460.00,good
Lumberton,2,700,2,100000.00,good
Lyford,2,800,2,280000.00,good
Lytle,2,800,2,150000.00,good
Madisonville,2,800,2,150000.00,good
Magnolia,2,650,2,150000.00,good
Malakoff,2,700,2,150000.00,good
Manor,2,800,2,150000.00,good
Mansfield,2,800,2,150000.00,good
Manvel,2,800,2,150000.00,good
Marble Falls,2,800,2,150000.00,good
Marfa,2,800,2,150000.00,good
Marion,2,800,2,244135.00,good
Marlin,2,800,2,150000.00,good
Marquez,2,650,2,150000.00,good
Marshall,2,700,2,150000.00,good
Mart,2,650,2,296122.00,good
Martindale,2,700,2,150000.00,good
Mason,2,800,2,100000.00,good
Mathis,2,800,2,150000.00,good
Maud,2,800,2,150000.00,good
Maypearl,2,650,2,150000.00,good
McAllen,2,700,2,150000.00,good
McCamey,2,800,2,150000.00,good
McGregor,2,800,2,150000.00,good
McKinney,2,800,2,150000.00,good
McLendon-Chisholm,2,800,2,150000.00,good
Meadowlakes,2,800,2,150000.00,good
Meadows Place,2,800,2,150000.00,good
Melissa,2,800,2,150000.00,good
Memphis,2,800,2,150000.00,good
Menard,2,650,2,150000.00,good
Mercedes,2,700,2,150000.00,Normal
Meridian,2,650,2,150000.00,Normal
Mertzon,2,700,2,339863.00,old
Mesquite,2,800,2,150000.00,good
Mexia,2,800,2,150000.00,good
Miami,2,800,2,150000.00,old
Midland,2,650,2,300000.00,Normal
Midlothian,2,700,2,150000.00,Normal
Midway,2,800,2,300000.00,good
Milano,2,800,2,150000.00,good
Miles,2,800,2,150000.00,good
Mineola,2,800,2,150000.00,good
Mineral Wells,2,800,2,150000.00,good
Mingus,2,650,2,150000.00,good
Mission,2,700,2,150000.00,good
Missouri City,2,650,2,150000.00,good
Mobeetie,2,700,2,150000.00,good
Mobile City,2,800,2,150000.00,good
Monahans,2,800,2,150000.00,good
Mont Belvieu,2,800,2,150000.00,good
Montgomery,2,650,2,150000.00,good
Moody,2,700,2,150000.00,good
Moore Station,2,800,2,150000.00,good
Moran,2,800,2,294658.00,good
Morgan,2,800,2,150000.00,good
Morgan's Point,2,800,2,150000.00,good
Morgan's Point Resort,2,800,2,100000.00,good
Morton,2,800,2,150000.00,good
Mount Calm,2,800,2,100000.00,good
Mount Enterprise,2,650,2,150000.00,good
Mount Pleasant,2,700,2,150000.00,good
Mountain City,2,650,2,150000.00,good
Muenster,2,700,2,150000.00,good
Muleshoe,2,800,2,150000.00,good
Munday,2,800,2,150000.00,good
Murchison,2,800,2,150000.00,good
Murphy,2,650,2,150000.00,good
Mustang Ridge,2,700,2,150000.00,good
Nacogdoches,2,800,2,150000.00,good
Naples,2,800,2,100000.00,good
Nash,2,800,2,150000.00,good
Nassau Bay,2,800,2,150000.00,good
Natalia,2,800,2,150000.00,good
Navasota,2,650,2,100000.00,good
Nazareth,2,700,2,150000.00,good
Nederland,2,650,2,100000.00,good
Needville,2,700,2,150000.00,good
Nevada,2,800,2,150000.00,good
New Berlin,2,800,2,150000.00,good
New Boston,2,800,2,150000.00,good
New Braunfels,2,650,2,150000.00,good
New Chapel Hill,2,700,2,300000.00,good
New Fairview,2,800,2,100000.00,good
New Home,2,800,2,100000.00,good
New London,2,800,2,300000.00,good
New Summerfield,2,800,2,100000.00,Normal
New Waverly,2,800,2,100000.00,Normal
Newark,2,800,2,100000.00,old
Newcastle,2,650,2,150000.00,good
Newton,2,700,2,65920.00,good
Niederwald,2,650,2,150000.00,old
Nixon,2,700,2,150000.00,Normal
Nocona,2,800,2,150000.00,Normal
Nolanville,2,800,2,100000.00,good
Nome,2,800,2,150000.00,good
Noonday,2,650,2,150000.00,good
Nordheim,2,700,2,150000.00,good
North Cleveland,2,800,2,150000.00,good
North Richland Hills,2,800,2,150000.00,good
Novice,2,800,2,100000.00,good
O'Brien,2,800,2,150000.00,good
O'Donnell,2,650,2,150000.00,good
Oak Leaf,2,700,2,100000.00,good
Oak Point,2,650,2,200000.00,good
Oak Ridge North,2,700,2,150000.00,good
Odem,2,800,2,100000.00,good
Odessa,2,800,2,150000.00,good
Oglesby,2,800,2,100000.00,good
Old River-Winfree,2,650,2,150000.00,good
Olmos Park,2,700,2,150000.00,good
Olney,2,800,2,150000.00,good
Olton,2,800,2,100000.00,good
Omaha,2,800,2,200000.00,good
Onalaska,2,800,2,100000.00,good
Orange,2,650,2,200000.00,good
Orange Grove,2,700,2,100000.00,good
Orchard,2,650,2,200000.00,good
Ore City,2,700,2,150000.00,good
Overton,2,800,2,100000.00,good
Ovilla,2,800,2,100000.00,good
Oyster Creek,2,800,2,150000.00,good
Palacios,2,650,2,200000.00,good
Palestine,2,700,2,100000.00,good
Palm Valley,2,800,2,100000.00,good
Palmhurst,2,800,2,100000.00,good
Palmview,2,800,2,150000.00,good
Pampa,2,800,2,150000.00,good
Panorama Village,2,800,2,100000.00,good
Paradise,2,650,2,150000.00,good
Paris,2,700,2,200000.00,good
Parker,2,650,2,100000.00,good
Pasadena,2,700,2,100000.00,good
Pattison,2,800,2,150000.00,good
Patton Village,2,800,2,150000.00,good
Pearland,2,800,2,150000.00,good
Pearsall,2,650,2,200000.00,good
Pecan Gap,2,700,2,100000.00,good
Pecan Hill,2,800,2,150000.00,good
Pecos,2,800,2,150000.00,good
Pelican Bay,2,800,2,200000.00,good
Peñitas,2,800,2,100000.00,Normal
Perryton,2,650,2,100000.00,Normal
Petersburg,2,700,2,200000.00,old
Petrolia,2,650,2,100000.00,good
Petronila,2,700,2,100000.00,good
Pflugerville,2,800,2,100000.00,old
Pharr,2,800,2,100000.00,Normal
Pilot Point,2,800,2,100000.00,Normal
Pine Forest,2,650,2,100000.00,good
Pinehurst,2,700,2,150000.00,good
Pineland,2,800,2,300000.00,good
Piney Point Village,2,800,2,100000.00,good
Pittsburg,2,800,2,150000.00,good
Plainview,2,800,2,100000.00,good
Plano,2,650,2,100000.00,good
Plantersville,2,700,2,150000.00,good
Pleasanton,2,650,2,150000.00,good
Plum Grove,2,700,2,100000.00,good
Point,2,800,2,100000.00,good
Point Blank,2,800,2,100000.00,good
Point Comfort,2,800,2,100000.00,good
Port Aransas,2,650,2,100000.00,good
Port Arthur,2,700,2,200000.00,good
Port Isabel,2,800,2,200000.00,good
Port Lavaca,2,800,2,150000.00,good
Port Neches,2,800,2,100000.00,good
Portland,2,800,2,100000.00,good
Post,2,800,2,100000.00,good
Poteet,2,800,2,100000.00,good
Prairie View,2,650,2,100000.00,good
Premont,2,700,2,300000.00,good
Presidio,2,650,2,200000.00,good
Princeton,2,700,2,100000.00,good
Progreso,2,800,2,100000.00,good
Progreso Lakes,2,800,2,100000.00,good
Quanah,2,800,2,150000.00,good
Queen City,2,650,2,200000.00,good
Quinlan,2,700,2,250000.00,good
Quitaque,2,800,2,100000.00,good
Quitman,2,800,2,200000.00,good
Ralls,2,800,2,150000.00,good
Ranger,2,800,2,150000.00,good
Rankin,2,800,2,150000.00,good
Ravenna,2,800,2,150000.00,good
Raymondville,2,650,2,200000.00,good
Red Lick,2,700,2,100000.00,good
Red Oak,2,650,2,150000.00,good
Redwater,2,700,2,100000.00,good
Reklaw,2,650,2,150000.00,good
Reno,2,700,2,150000.00,good
Reno,2,800,2,150000.00,good
Rhome,2,800,2,100000.00,good
Rice,2,800,2,200000.00,good
Richardson,2,650,2,150000.00,good
Richland Hills,2,700,2,100000.00,good
Richmond,2,800,2,150000.00,Normal
Richwood,2,800,2,140000.00,Normal
Riesel,2,800,2,130000.00,old
Rio Bravo,2,800,2,170000.00,good
Rio Grande City,2,800,2,190000.00,good
Rio Hondo,2,700,2,153200.00,old
Rio Vista,2,800,2,110500.00,Normal
River Oaks,2,650,2,183200.00,Normal
Riverside,2,700,2,156100.00,good
Roanoke,2,800,2,106000.00,good
Robert Lee,2,650,2,197200.00,good
Robinson,2,700,2,197200.00,good
Robstown,2,800,2,75200.00,good
Roby,2,800,2,170000.00,good
Rockdale,2,800,2,199000.00,good
Rockport,2,800,2,150000.00,good
Rockwall,2,650,2,150000.00,good
Rollingwood,2,700,2,200000.00,good
Roma,2,800,2,250000.00,good
Roman Forest,2,800,2,300000.00,good
Ropesville,2,800,2,200000.00,good
Roscoe,2,650,2,100000.00,good
Rose City,2,700,2,250000.00,good
Rose Hill Acres,2,800,2,300000.00,good
Rosebud,2,800,2,300000.00,good
Rosenberg,2,800,2,100000.00,good
Ross,2,800,2,100000.00,good
Rotan,2,650,2,200000.00,good
Round Rock,2,700,2,200000.00,good
Rowlett,2,650,2,250000.00,good
Roxton,2,700,2,250000.00,good
Royse City,2,800,2,150000.00,good
Runaway Bay,2,800,2,150000.00,good
Rusk,2,800,2,200000.00,good
Sabinal,2,650,2,150000.00,good
Sachse,2,700,2,150000.00,good
Sadler,2,800,2,150000.00,good
Saginaw,2,800,2,150000.00,good
San Angelo,2,800,2,200000.00,good
San Antonio,2,800,2,100000.00,good
San Augustine,2,800,2,150000.00,good
San Benito,2,800,2,100000.00,good
San Diego,2,800,2,150000.00,good
San Elizario,2,650,2,62560.00,good
San Juan,2,700,2,150000.00,good
San Marcos,2,650,2,237460.00,good
San Patricio,2,700,2,100000.00,good
San Perlita,2,800,2,280000.00,good
San Saba,2,800,2,150000.00,good
Sandy Oaks,2,800,2,150000.00,good
Sandy Point,2,650,2,150000.00,good
Sanger,2,700,2,150000.00,good
Sansom Park,2,800,2,150000.00,good
Santa Clara,2,800,2,150000.00,good
Santa Fe,2,800,2,150000.00,good
Savoy,2,800,2,150000.00,Normal
Schertz,2,800,2,150000.00,Normal
Schulenburg,2,800,2,244135.00,old
Scotland,2,800,2,150000.00,good
Scottsville,2,650,2,150000.00,good
Seabrook,2,700,2,150000.00,old
Seadrift,2,650,2,296122.00,Normal
Seagoville,2,700,2,150000.00,Normal
Seagraves,2,800,2,100000.00,good
Sealy,2,800,2,150000.00,good
Seguin,2,800,2,150000.00,good
Selma,2,650,2,150000.00,good
Seminole,2,700,2,150000.00,good
Seven Oaks,2,800,2,150000.00,good
Seven Points,2,800,2,150000.00,good
Seymour,2,800,2,150000.00,good
Shallowater,2,800,2,150000.00,good
Shamrock,2,800,2,150000.00,good
Shavano Park,2,800,2,150000.00,good
Shenandoah,2,800,2,150000.00,good
Shepherd,2,800,2,150000.00,good
Sherman,2,650,2,150000.00,good
Shiner,2,700,2,150000.00,good
Shoreacres,2,650,2,150000.00,good
Silsbee,2,700,2,339863.00,good
Silverton,2,800,2,150000.00,good
Simonton,2,800,2,150000.00,good
Sinton,2,800,2,150000.00,good
Slaton,2,650,2,300000.00,good
Smiley,2,700,2,150000.00,good
Smithville,2,800,2,300000.00,good
Snook,2,800,2,150000.00,good
Snyder,2,800,2,150000.00,good
Socorro,2,800,2,150000.00,good
Somerset,2,800,2,150000.00,good
Somerville,2,650,2,150000.00,good
Sonora,2,700,2,150000.00,good
Sour Lake,2,650,2,150000.00,good
South Frydek,2,700,2,150000.00,good
South Houston,2,800,2,150000.00,good
Southlake,2,800,2,150000.00,good
Southmayd,2,800,2,150000.00,good
Southside Place,2,650,2,150000.00,good
Spearman,2,700,2,150000.00,good
Splendora,2,800,2,150000.00,good
Spofford,2,800,2,294658.00,good
Spring Branch,2,800,2,150000.00,good
Spring Valley Village,2,800,2,150000.00,good
Springtown,2,800,2,100000.00,good
Spur,2,800,2,150000.00,good
St. Jo,2,800,2,100000.00,good
Stafford,2,650,2,150000.00,good
Stamford,2,700,2,150000.00,good
Stanton,2,650,2,150000.00,good
Staples,2,700,2,150000.00,good
Star Harbor,2,800,2,150000.00,Normal
Stephenville,2,800,2,150000.00,Normal
Sterling City,2,800,2,150000.00,old
Stinnett,2,650,2,150000.00,good
Stockdale,2,700,2,150000.00,good
Stockton Bend,2,800,2,150000.00,old
Stratford,2,800,2,100000.00,Normal
Strawn,2,800,2,150000.00,Normal
Sudan,2,800,2,150000.00,good
Sugar Land,2,800,2,150000.00,good
Sullivan City,2,650,2,100000.00,good
Sulphur Springs,2,700,2,150000.00,good
Sun Valley,2,650,2,100000.00,good
Sundown,2,700,2,150000.00,good
Sunray,2,800,2,150000.00,good
Sunrise Beach Village,2,800,2,150000.00,good
Sunset Valley,2,800,2,150000.00,good
Surfside Beach,2,650,2,150000.00,good
Sweeny,2,700,2,300000.00,good
Sweetwater,2,800,2,100000.00,good
Taft,2,800,2,100000.00,good
Tahoka,2,800,2,300000.00,good
Talco,2,800,2,100000.00,good
Tatum,2,800,2,100000.00,good
Taylor,2,800,2,100000.00,good
Taylor Lake Village,2,650,2,150000.00,good
Taylor Landing,2,700,2,65920.00,good
Teague,2,650,2,150000.00,good
Temple,2,700,2,150000.00,good
Terrell,2,800,2,150000.00,good
Terrell Hills,2,800,2,100000.00,good
Texarkana,2,800,2,150000.00,good
Texas City,2,650,2,150000.00,good
Texhoma,2,700,2,150000.00,good
The Colony,2,800,2,150000.00,good
Thorndale,2,800,2,150000.00,good
Thrall,2,800,2,100000.00,good
Three Rivers,2,800,2,150000.00,good
Timpson,2,650,2,150000.00,good
Toco,2,700,2,100000.00,good
Todd Mission,2,650,2,200000.00,good
Tolar,2,700,2,150000.00,good
Tom Bean,2,800,2,100000.00,good
Tomball,2,800,2,150000.00,good
Tool,2,800,2,100000.00,good
Trenton,2,650,2,150000.00,good
Trinidad,2,700,2,150000.00,good
Trinity,2,800,2,150000.00,good
Troup,2,800,2,100000.00,good
Troy,2,800,2,200000.00,good
Tulia,2,800,2,100000.00,good
Turkey,2,650,2,200000.00,good
Tuscola,2,700,2,100000.00,good
Tye,2,650,2,200000.00,good
Tyler,2,700,2,150000.00,good
Uhland,2,800,2,100000.00,Normal
Uncertain,2,800,2,100000.00,Normal
Union Grove,2,800,2,150000.00,old
Union Valley,2,650,2,200000.00,good
Universal City,2,700,2,100000.00,good
University Park,2,800,2,100000.00,old
Uvalde,2,800,2,100000.00,Normal
Valley Mills,2,800,2,150000.00,Normal
Valley View,2,800,2,150000.00,good
Van,2,800,2,100000.00,good
Van Alstyne,2,650,2,150000.00,good
Vega,2,700,2,200000.00,good
Venus,2,650,2,100000.00,good
Vernon,2,700,2,100000.00,good
Victoria,2,800,2,150000.00,good
Vidor,2,800,2,150000.00,good
Von Ormy,2,800,2,150000.00,good
Waco,2,650,2,200000.00,good
Waelder,2,700,2,100000.00,good
Wake Village,2,800,2,150000.00,good
Waller,2,800,2,150000.00,good
Wallis,2,800,2,200000.00,good
Walnut Springs,2,800,2,100000.00,good
Warren City,2,650,2,100000.00,good
Waskom,2,700,2,200000.00,good
Watauga,2,650,2,100000.00,good
Waxahachie,2,700,2,100000.00,good
Weatherford,2,800,2,100000.00,good
Webster,2,800,2,100000.00,good
Weimar,2,800,2,100000.00,good
Weinert,2,650,2,100000.00,good
Weir,2,700,2,150000.00,good
Wellington,2,800,2,300000.00,good
Wellman,2,800,2,100000.00,good
Weslaco,2,800,2,150000.00,good
West,2,800,2,100000.00,good
West Columbia,2,650,2,100000.00,good
West Lake Hills,2,700,2,150000.00,good
West Orange,2,650,2,150000.00,good
West Tawakoni,2,700,2,100000.00,good
West University Place,2,800,2,100000.00,good
Westbrook,2,800,2,100000.00,good
Weston,2,800,2,100000.00,good
Weston Lakes,2,650,2,100000.00,good
Westworth Village,2,700,2,200000.00,good
Wharton,2,800,2,200000.00,good
Wheeler,2,800,2,150000.00,good
White Oak,2,800,2,100000.00,good
White Settlement,2,800,2,100000.00,good
Whitehouse,2,800,2,100000.00,good
Whitesboro,2,800,2,100000.00,good
Wichita Falls,2,650,2,100000.00,good
Willis,2,700,2,300000.00,good
Willow Park,2,650,2,200000.00,good
Wills Point,2,700,2,100000.00,good
Wilmer,2,800,2,100000.00,Normal
Wilson,2,800,2,100000.00,Normal
Wimberley,2,800,2,150000.00,old
Windcrest,2,650,2,200000.00,good
Winfield,2,700,2,250000.00,good
Wink,2,800,2,100000.00,old
Winnsboro,2,800,2,200000.00,Normal
Winters,2,800,2,150000.00,Normal
Wixon Valley,2,800,2,150000.00,good
Wolfe City,2,800,2,150000.00,good
Wolfforth,2,800,2,150000.00,good
Woodbranch,2,650,2,200000.00,good
Woodcreek,2,700,2,100000.00,good
Woodway,2,650,2,150000.00,good
Wylie,2,700,2,100000.00,good
Yoakum,2,650,2,150000.00,good
Yorktown,2,700,2,150000.00,good
Zavalla,2,800,2,150000.00,good
Alba,2,1100,2,229800.00,good
Alma,2,1200,2,165750.00,good
Alto,2,1300,2,274800.00,good
Alvord,2,1400,2,234150.00,good
Annetta,2,1500,2,159000.00,good
Annetta North,2,1100,2,295800.00,good
Annetta South,2,1200,2,295800.00,good
Annona,2,1300,2,112800.00,good
Anthony,2,1400,2,255000.00,good
Aspermont,2,1500,2,298500.00,good
Avery,2,1100,2,225000.00,good
Avinger,2,1200,2,225000.00,good
Bartonville,2,1300,2,300000.00,good
Bayside,2,1400,2,375000.00,good
Bayview,2,1500,2,450000.00,good
Bells,2,1100,2,300000.00,good
Berryville,2,1200,2,150000.00,good
Big Sandy,2,1300,2,375000.00,good
Bishop Hills,2,1400,2,450000.00,good
Blanket,2,1500,2,450000.00,good
Bloomburg,2,1100,2,150000.00,good
Blooming Grove,2,1200,2,150000.00,good
Blum,2,1300,2,300000.00,good
Booker,2,1400,2,300000.00,good
Boyd,2,1500,2,375000.00,good
Broaddus,2,1100,2,375000.00,good
Bronte,2,1200,2,225000.00,good
Buckholts,2,1300,2,225000.00,good
Buffalo Gap,2,1400,2,300000.00,good
Bullard,2,1500,2,225000.00,good
Bynum,2,1100,2,225000.00,good
Caney City,2,1200,2,225000.00,good
Carbon,2,1300,2,225000.00,good
Carl's Corner,2,1400,2,300000.00,good
Chester,2,1500,2,150000.00,good
China Grove,2,1100,2,225000.00,good
Christine,2,1200,2,150000.00,good
Clint,2,1300,2,225000.00,Normal
Coahoma,2,1400,2,93840.00,Normal
Coffee City,2,1500,2,225000.00,old
Collinsville,2,1100,2,356190.00,good
Combes,2,1200,2,150000.00,good
Como,2,1300,2,420000.00,old
Coolidge,2,1400,2,225000.00,Normal
Copper Canyon,2,1500,2,225000.00,Normal
Corrigan,2,1100,2,225000.00,good
Crawford,2,1200,2,225000.00,good
Cross Plains,2,1300,2,225000.00,good
Cross Roads,2,1400,2,225000.00,good
Cross Timber,2,1500,2,225000.00,good
Cuney,2,1100,2,225000.00,good
Darrouzett,2,1200,2,225000.00,good
Dawson,2,1300,2,366202.50,good
Dennis,2,1400,2,225000.00,good
Denver City,2,1500,2,225000.00,good
Detroit,2,1100,2,225000.00,good
DISH,2,1200,2,444183.00,good
Dodd City,2,1300,2,225000.00,good
Dodson,2,1400,2,150000.00,good
Domino,2,1500,2,225000.00,good
Double Oak,2,1100,2,225000.00,good
Douglassville,2,1200,2,225000.00,good
Draper,2,1300,2,225000.00,good
Edgecliff Village,2,1400,2,225000.00,good
Edgewood,2,1500,2,225000.00,good
Edmonson,2,1100,2,225000.00,good
Elkhart,2,1200,2,225000.00,good
Emhouse,2,1300,2,225000.00,good
Enchanted Oaks,2,1400,2,225000.00,good
Estelline,2,1500,2,225000.00,good
Evant,2,1100,2,225000.00,good
Fairview,2,1200,2,225000.00,good
Flatonia,2,1300,2,225000.00,good
Flower Mound,2,1400,2,225000.00,good
Frankston,2,1500,2,509794.50,good
Fulton,2,1100,2,225000.00,good
Garrett,2,1200,2,225000.00,good
Grandfalls,2,1300,2,225000.00,good
Groom,2,1400,2,450000.00,good
Gustine,2,1500,2,225000.00,good
Hackberry,2,1100,2,450000.00,good
Happy,2,1200,2,225000.00,good
Hebron,2,1300,2,225000.00,good
Hickory Creek,2,1400,2,225000.00,good
Highland Park,2,1500,2,225000.00,good
Holiday Lakes,2,1100,2,225000.00,good
Holland,2,1200,2,225000.00,good
Hollywood Park,2,1300,2,225000.00,good
Howe,2,1400,2,225000.00,good
Impact,2,1500,2,225000.00,good
Indian Lake,2,1100,2,225000.00,good
Italy,2,1200,2,225000.00,good
Kenefick,2,1300,2,225000.00,Normal
Kirvin,2,1400,2,225000.00,Normal
Kosse,2,1500,2,225000.00,old
Kurten,2,1100,2,441987.00,good
Ladonia,2,1200,2,225000.00,good
Laguna Vista,2,1300,2,225000.00,old
Lake City,2,1400,2,150000.00,Normal
Lakeside,2,1500,2,225000.00,Normal
Lakeside,2,1100,2,150000.00,good
Lakeside City,2,1200,2,225000.00,good
Lakeview,2,1300,2,225000.00,good
Lawn,2,1400,2,225000.00,good
Lefors,2,1500,2,225000.00,good
Lexington,2,1100,2,225000.00,good
Livingston,2,1200,2,225000.00,good
Lockney,2,1300,2,225000.00,good
Loraine,2,1400,2,225000.00,good
Los Indios,2,1500,2,225000.00,good
Mabank,2,1100,2,225000.00,good
Malone,2,1200,2,150000.00,good
Marietta,2,1300,2,225000.00,good
Matador,2,1400,2,225000.00,good
McLean,2,1500,2,225000.00,good
Meadow,2,1100,2,150000.00,good
Megargel,2,1200,2,225000.00,good
Melvin,2,1300,2,150000.00,good
Merkel,2,1400,2,225000.00,good
Mertens,2,1500,2,225000.00,good
Mildred,2,1100,2,225000.00,good
Milford,2,1200,2,225000.00,good
Miller's Cove,2,1300,2,225000.00,good
Millsap,2,1400,2,450000.00,good
Moulton,2,1500,2,150000.00,good
Mount Vernon,2,1100,2,150000.00,good
Mullin,2,1200,2,450000.00,good
Mustang,2,1300,2,150000.00,good
Navarro,2,1400,2,150000.00,good
New Deal,2,1500,2,150000.00,good
New Hope,2,1100,2,225000.00,good
Neylandville,2,1200,2,98880.00,good
Normangee,2,1300,2,225000.00,good
Northlake,2,1400,2,225000.00,good
Oak Grove,2,1500,2,225000.00,good
Oak Ridge,2,1100,2,150000.00,good
Oak Ridge,2,1200,2,225000.00,good
Oak Valley,2,1300,2,225000.00,good
Oakwood,2,1400,2,225000.00,good
Opdyke West,2,1500,2,225000.00,good
Paducah,2,1100,2,225000.00,good
Paint Rock,2,1200,2,150000.00,good
Palmer,2,1300,2,225000.00,good
Panhandle,2,1400,2,225000.00,good
Pantego,2,1500,2,150000.00,good
Payne Springs,2,1100,2,300000.00,good
Peaster,2,1200,2,225000.00,good
Penelope,2,1300,2,150000.00,Normal
Pine Island,2,1400,2,225000.00,Normal
Plains,2,1500,2,150000.00,old
Pleasant Valley,2,1100,2,225000.00,good
Poetry,2,1200,2,225000.00,good
Ponder,2,1300,2,225000.00,old
Post Oak Bend City,2,1400,2,150000.00,Normal
Poth,2,1500,2,300000.00,Normal
Pottsboro,2,1100,2,150000.00,good
